customer_id;lname;fname;city;state_province;postal_code;country;gender;occupation
9459;Stout;Ron;Milwaukie;OR;23385;USA;F;Management
9460;York;Richard;Tixapan;DF;76257;Mexico;M;Management
9461;DAvignon;Barbara;Puyallup;WA;81802;USA;M;Manual
9462;Baldwin;Anthony;San Andres;DF;27214;Mexico;M;Manual
9463;Burkhart;William;Redmond;WA;97005;USA;F;Professional
9464;Sloper;Raymond;Newton;BC;82201;Canada;F;Management
9465;Sturdevant;Chris;Anacortes;WA;19155;USA;F;Professional
9466;Ulmer;Verna;Lincoln Acres;CA;69512;USA;F;Management
9467;Trujillo;Ruth;Milwaukie;OR;71627;USA;M;Professional
9468;Byrd;Virgil;Beaverton;OR;88145;USA;M;Clerical
9469;Foster;Jeanette;Olympia;WA;30130;USA;F;Skilled Manual
9470;Roberts;Suzy;Altadena;CA;12811;USA;F;Management
9471;Thomas;Dorothy;Los Angeles;CA;46248;USA;F;Manual
9472;Blalock;Richard;San Jose;CA;67797;USA;F;Manual
9473;Torres;Hazel;Kirkland;WA;67397;USA;F;Manual
9474;Ardell;Joshua;Shawnee;BC;98293;Canada;F;Management
9475;Mckinley;Vicky;Westminster;BC;64055;Canada;M;Professional
9476;Lessum;Michael;Glendale;CA;17928;USA;F;Manual
9477;Brickell;Dee;Los Angeles;CA;22558;USA;M;Professional
9478;Betsekas;Saundra;Oakland;CA;41592;USA;M;Professional
9479;Velasco;Marie;Downey;CA;38676;USA;M;Professional
9480;Madden;Herbert;Merida;Yucatan;23872;Mexico;M;Manual
9481;Barnes;L. Troy;Lincoln Acres;CA;59825;USA;F;Manual
9482;Stewart;Eugene;Santa Monica;CA;11183;USA;F;Professional
9483;Blakely;Louella;Metchosin;BC;13298;Canada;F;Professional
9484;Brunelle;Sally;San Andres;DF;35242;Mexico;M;Professional
9485;Mermis;Sean;Ladner;BC;70800;Canada;M;Management
9486;Mickelsen;Jeff;Pomona;CA;53480;USA;F;Manual
9487;Wallace;Jason;Tacoma;WA;60626;USA;M;Professional
9488;Stewart;Joseph;Chula Vista;CA;94682;USA;F;Management
9489;Yunker;Cheryl;Berkeley;CA;90682;USA;M;Skilled Manual
9490;Byrd;Julian;Berkeley;CA;95778;USA;F;Professional
9491;Spence;Necia;Salem;OR;60215;USA;M;Skilled Manual
9492;Tam;Taylor;Haney;BC;40380;Canada;M;Professional
9493;Wilmoth;Debra;Burlingame;CA;45010;USA;F;Manual
9494;Pacheco;Kathleen;Long Beach;CA;64044;USA;M;Professional
9495;Burns;Abraham;Woodburn;OR;34836;USA;M;Professional
9496;Benoit;Christopher;Oakland;CA;20032;USA;M;Management
9497;Baker;Deanne;Issaquah;WA;55985;USA;M;Management
9498;Spindler;Jennifer;Yakima;WA;73432;USA;M;Professional
9499;Gold;James;Santa Monica;CA;94572;USA;M;Professional
9500;Jensen;Kelly;Arcadia;CA;25976;USA;M;Professional
9501;Valle;Floyd;Woodburn;OR;93252;USA;M;Professional
9502;Crump;Mary;Fremont;CA;49640;USA;M;Skilled Manual
9503;Viars;Joseph;Spring Valley;CA;83078;USA;F;Skilled Manual
9504;Miller;J.;Salem;OR;56282;USA;F;Manual
9505;Hall;Frederick;Lynnwood;WA;52282;USA;F;Manual
9506;Tilford;Mark;Concord;CA;91938;USA;M;Manual
9507;Vincent;Hershel;Woodland Hills;CA;49915;USA;M;Skilled Manual
9508;Potter;Jean;Metchosin;BC;37882;Canada;M;Professional
9509;Fitts;Renee;Burbank;CA;34710;USA;M;Professional
9510;Woodson;Edna;Spokane;WA;53744;USA;F;Management
9511;Summers;Thomas;Chula Vista;CA;24537;USA;M;Management
9512;Bogart;Helen;Yakima;WA;97322;USA;F;Manual
9513;Montano;Herb;Renton;WA;45685;USA;F;Manual
9514;Rattan;Nichole;Guadalajara;Jalisco;96042;Mexico;F;Manual
9515;Aquino;Matilda;Newport Beach;CA;98157;USA;F;Management
9516;Tomlin;Julie;Woodland Hills;CA;88383;USA;F;Professional
9517;Bonal;Juanita;Sedro Woolley;WA;56660;USA;F;Professional
9518;Carson;J. Ryan;Redwood City;CA;39341;USA;M;Skilled Manual
9519;Roberson;Kathryn;Shawnee;BC;72778;Canada;F;Professional
9520;Hanna;Barbara;Fremont;CA;94328;USA;F;Professional
9521;Webb;G. Elaine;Torrance;CA;93927;USA;F;Manual
9522;Tuczai;Joseph;Torrance;CA;81638;USA;M;Manual
9523;Rohlf;Beverly;San Carlos;CA;98079;USA;F;Clerical
9524;Merrick;Sandra;Port Orchard;WA;51952;USA;F;Professional
9525;Cary;Vanessa;Camacho;Zacatecas;56582;Mexico;M;Skilled Manual
9526;Sobotka;Linda;Colma;CA;75616;USA;F;Management
9527;Stober;Bill;Burbank;CA;46408;USA;F;Management
9528;Pisciotta;Hugh;Santa Monica;CA;31604;USA;M;Skilled Manual
9529;Bybee;Phillip;La Jolla;CA;93849;USA;F;Professional
9530;White;Phyllis;Lebanon;OR;18915;USA;M;Management
9531;Fabec;Geraldine;Redmond;WA;21030;USA;F;Skilled Manual
9532;Vaughn;Faye;Portland;OR;37548;USA;F;Manual
9533;Oliver;Jacqueline;La Mesa;CA;58252;USA;F;Manual
9534;Martin;Patricia;Tacoma;WA;87505;USA;M;Professional
9535;Chew;Robert;W. Linn;OR;94650;USA;F;Professional
9536;Byers;Samuel;Coronado;CA;43493;USA;F;Professional
9537;Haug;Dawn;Daly City;CA;16800;USA;M;Manual
9538;Walker;Roberta;Daly City;CA;30803;USA;M;Professional
9539;Secrest;Kathryn;Grossmont;CA;69272;USA;F;Professional
9540;Frye;Frank;Newport Beach;CA;89682;USA;M;Manual
9541;Staton;Julie;Mill Valley;CA;21606;USA;M;Manual
9542;Micalec;Diane;Burlingame;CA;40640;USA;M;Management
9543;Burnside;Tara;Kirkland;WA;11432;USA;F;Skilled Manual
9544;Bice;Eve;Daly City;CA;95626;USA;F;Professional
9545;Craig;Barbara;Spring Valley;CA;32580;USA;M;Professional
9546;Davis;Mary Ann;Bellflower;CA;82937;USA;M;Skilled Manual
9547;Parfit;Dianne;San Francisco;CA;85052;USA;F;Skilled Manual
9548;Cervantes;Subhi;Lynnwood;WA;25724;USA;F;Skilled Manual
9549;Hood;Beata;Haney;BC;69847;Canada;F;Skilled Manual
9550;Genchi;Tammy;Downey;CA;26236;USA;M;Professional
9551;Singh;Kurt;La Mesa;CA;59673;USA;M;Skilled Manual
9552;Fries;Gia;Beverly Hills;CA;81223;USA;M;Management
9553;Ellis;Ryan;Oak Bay;BC;80822;Canada;F;Professional
9554;Scott;Josephine;Corvallis;OR;68533;USA;M;Professional
9555;Pencoff;Bob;Puyallup;WA;34295;USA;F;Management
9556;Feeney;Joseph;Ballard;WA;87167;USA;F;Skilled Manual
9557;Rose, Jr.;Garrett;Port Orchard;WA;43767;USA;F;Manual
9558;Woods;Dawn;Los Angeles;CA;62801;USA;F;Professional
9559;Cereghino;George;Orizaba;Veracruz;59886;Mexico;F;Manual
9560;Wilks;Lee;Vancouver;BC;45081;Canada;M;Skilled Manual
9561;Brooks;Shelbi;N. Vancouver;BC;81034;Canada;F;Skilled Manual
9562;Bergman;Dawn;Acapulco;Guerrero;32392;Mexico;M;Professional
9563;Cisneros;William;Edmonds;WA;34507;USA;F;Manual
9564;Clark;David;Puyallup;WA;24734;USA;M;Manual
9565;Iano;Logan;Metchosin;BC;92009;Canada;M;Management
9566;Matson;Steven;Santa Cruz;CA;74690;USA;F;Management
9567;Thompson;Jose;Issaquah;WA;91282;USA;M;Management
9568;Nabholz;Jeffrey;Downey;CA;30678;USA;F;Professional
9569;Agnew;John;Everett;WA;30277;USA;M;Skilled Manual
9570;Swanson;Scott;Everett;WA;17988;USA;F;Professional
9571;Moore;Jay;Oregon City;OR;56457;USA;M;Manual
9572;Bruce;Nick;Tlaxiaco;Oaxaca;36622;Mexico;M;Skilled Manual
9573;Benjoseph;Jennie;Orizaba;Veracruz;41252;Mexico;M;Manual
9574;Zamora;Willie;La Cruz;Sinaloa;52792;Mexico;F;Manual
9575;Blake;Maryann;Altadena;CA;23584;USA;M;Professional
9576;Campbell;Gwendolyn;Concord;CA;87802;USA;F;Manual
9577;Marshall;Rick;Tlaxiaco;Oaxaca;44733;Mexico;F;Skilled Manual
9578;Underwood;Donovan;Corvallis;OR;95090;USA;M;Management
9579;Story;Susan;El Cajon;CA;97205;USA;M;Skilled Manual
9580;Autobee;Jillian;Redmond;WA;14724;USA;F;Manual
9581;Farley;Jessica;Coronado;CA;82000;USA;F;Skilled Manual
9582;Bernal;Michael;Marysville;WA;38388;USA;M;Manual
9583;Scott;Diane;Kirkland;WA;71826;USA;F;Professional
9584;Jones;Robert;Corvallis;OR;20668;USA;F;Skilled Manual
9585;Young;Pam;Acapulco;Guerrero;92975;Mexico;F;Manual
9586;Sowa;Michael;Acapulco;Guerrero;79792;Mexico;F;Manual
9587;Baker;Scott;Imperial Beach;CA;46447;USA;F;Clerical
9588;Kubacki;Dorothy;Lakewood;CA;99319;USA;M;Management
9589;Baumann;Carolyn;Richmond;CA;31243;USA;M;Skilled Manual
9590;Martinez;Jacqueline;Santa Cruz;CA;50277;USA;F;Professional
9591;Stevens;Ingrid;West Covina;CA;72038;USA;F;Professional
9592;Garcia;Sheila;La Cruz;Sinaloa;57234;Mexico;M;Skilled Manual
9593;Moore;Hudson;Lemon Grove;CA;93187;USA;F;Manual
9594;Carl;Janet;San Gabriel;CA;44545;USA;M;Manual
9595;Vanzwol;John;Tixapan;DF;46659;Mexico;M;Manual
9596;Roberts;Dave;Santa Fe;DF;63178;Mexico;M;Manual
9597;Crump;Jaye;Richmond;BC;51632;Canada;F;Professional
9598;Jarnagin;Leah;Bellflower;CA;86842;USA;M;Professional
9599;Gonzales;Doris;San Diego;CA;21281;USA;F;Professional
9600;Thomas;Amy;San Carlos;CA;42830;USA;M;Professional
9601;Wilmoth;Louis;Beaverton;OR;42430;USA;M;Professional
9602;Wines;Daniel;Beaverton;OR;30141;USA;M;Manual
9603;Murray;Claudia;Glendale;CA;94901;USA;M;Professional
9604;Walker;Lisa;El Cajon;CA;48774;USA;M;Management
9605;Kelley;Jackie;Burien;WA;53405;USA;M;Manual
9606;Whilhite;Frances;Santa Anita;DF;72439;Mexico;F;Professional
9607;Fisher;Stacy;Ballard;WA;88446;USA;M;Professional
9608;Abram;Mark;N. Vancouver;BC;73642;Canada;F;Manual
9609;Moskal;Larrie;Newton;BC;10596;Canada;M;Manual
9610;Bancroft;Melody;Merida;Yucatan;60953;Mexico;M;Manual
9611;Almanzor;Stefanie;Everett;WA;63067;USA;F;Manual
9612;Hudson;Ava;Edmonds;WA;53294;USA;F;Professional
9613;Badiozzaman;Crystal;Renton;WA;21571;USA;M;Skilled Manual
9614;Wansink;Betty;Mill Valley;CA;42512;USA;M;Manual
9615;Bolla;Dean;Redmond;WA;11397;USA;F;Skilled Manual
9616;Thor;Elizabeth;Lakewood;CA;59238;USA;M;Professional
9617;Weihe;Christopher;Anacortes;WA;58838;USA;M;Skilled Manual
9618;Wingfield;David;Anacortes;WA;46549;USA;F;Manual
9619;Minichelli;Donald;Milwaukie;OR;85017;USA;M;Skilled Manual
9620;Ace;John;Acapulco;Guerrero;65182;Mexico;M;Management
9621;Johnson;John;Long Beach;CA;69813;USA;M;Management
9622;Barber;Clara;Burbank;CA;88847;USA;F;Skilled Manual
9623;Malanca;David;Burien;WA;59639;USA;F;Management
9624;Massett;Carl;Novato;CA;95804;USA;M;Manual
9625;Houser;Vivian;Merida;Yucatan;32758;Mexico;F;Management
9626;Zorovich;Kevin;Langley;BC;83114;Canada;F;Manual
9627;Marti;Ruth;Lemon Grove;CA;85229;USA;F;Professional
9628;Passig;Dennis;Spring Valley;CA;27492;USA;M;Professional
9629;Burton;Mark;La Jolla;CA;70025;USA;F;Skilled Manual
9630;Mathias;David;San Andres;DF;26413;Mexico;F;Professional
9631;Short;James;Spokane;WA;59851;USA;M;Skilled Manual
9632;Tepper;Christine;Newton;BC;81400;Canada;F;Management
9633;Smith;Heather;Burbank;CA;81000;USA;F;Manual
9634;Takemura;Nicholas;Orizaba;Veracruz;68711;Mexico;M;Professional
9635;Villalon;June;San Jose;CA;34472;USA;M;Skilled Manual
9636;Westcott;Barbara;Everett;WA;87344;USA;M;Professional
9637;Butler;Susan;Tlaxiaco;Oaxaca;19268;Mexico;M;Skilled Manual
9638;Jones;Karen;Lake Oswego;OR;38302;USA;F;Professional
9639;Sullivan;Shannon;Olympia;WA;90942;USA;M;Professional
9640;Chin;Sandra;Burbank;CA;85794;USA;F;Professional
9641;Munsi;Patti;Oakland;CA;22748;USA;F;Professional
9642;Clifton;Martha;Bremerton;WA;73105;USA;M;Skilled Manual
9643;Boyce;Charles;Salem;OR;75220;USA;M;Management
9644;Clark;Jeffrey;Hidalgo;Zacatecas;65446;Mexico;F;Manual
9645;Aiello;Alesia;Victoria;BC;33723;Canada;M;Professional
9646;Aplanalp;Lorraine;Sedro Woolley;WA;16404;USA;M;Professional
9647;Teeples;Matthew;Colma;CA;49841;USA;F;Manual
9648;Vine;Cathy;Woodburn;OR;71391;USA;F;Manual
9649;Viggiano;James;Burnaby;BC;70990;Canada;M;Manual
9650;Carter;Richard;Burnaby;BC;58701;Canada;F;Skilled Manual
9651;Bolles;Kenneth;Bellingham;WA;24463;USA;F;Management
9652;Wightman;Harvey;Palo Alto;CA;77335;USA;F;Skilled Manual
9653;Carby;Cheryl;Oak Bay;BC;81965;Canada;M;Professional
9654;Gale;Shelli;Metchosin;BC;20002;Canada;M;Professional
9655;Soto;Henry;El Cajon;CA;71791;USA;F;Manual
9656;Deborde;Lewis;Chula Vista;CA;56987;USA;M;Skilled Manual
9657;Hintz;Robert;La Mesa;CA;44910;USA;F;Manual
9658;Takaki;Michael;Altadena;CA;68975;USA;F;Management
9659;Clark;Carol;Shawnee;BC;71090;Canada;F;Management
9660;Tendick;Daniel;Tixapan;DF;87608;Mexico;F;Manual
9661;Bradshaw, Jr.;Daniel;N. Vancouver;BC;55885;Canada;M;Manual
9662;Singh;James;Woodland Hills;CA;38566;USA;M;Management
9663;Hopkins;Randy;Burlingame;CA;45711;USA;M;Manual
9664;Paepke;Juanita;Sedro Woolley;WA;93553;USA;F;Skilled Manual
9665;Romero;Bitty;Cliffside;BC;66860;Canada;M;Manual
9666;Noguera;Mary;Cliffside;BC;80863;Canada;F;Management
9667;Avis;Theresa;Yakima;WA;20333;USA;M;Professional
9668;Walker;Eileen;Salem;OR;73205;USA;F;Professional
9669;Jenks;Janice;Mexico City;Mexico;51282;Mexico;M;Management
9670;Smith;James;Arcadia;CA;24162;USA;M;Manual
9671;Millar;Ed;Albany;OR;93953;USA;M;Manual
9672;Sparks;Eddie;San Jose;CA;79149;USA;M;Professional
9673;Miller;Kevin;Salem;OR;99332;USA;M;Professional
9674;Swerdfeger;Heather;Kirkland;WA;60290;USA;F;Professional
9675;Smith;Herold;National City;CA;62405;USA;F;Skilled Manual
9676;Barr;William;Lemon Grove;CA;78924;USA;M;Professional
9677;Maul;James;Tlaxiaco;Oaxaca;47200;Mexico;F;Management
9678;Odor;Michael;Cliffside;BC;35892;Canada;F;Management
9679;Hays;Sean;Lakewood;CA;37026;USA;F;Manual
9680;Block;William;Burnaby;BC;58576;Canada;F;Professional
9681;Owen;Williams;Berkeley;CA;58175;USA;F;Professional
9682;Turner;Burdy;Issaquah;WA;45886;USA;M;Management
9683;Kregan;Angela;Berkeley;CA;11648;USA;M;Professional
9684;Winslow;Margaret;Bellingham;WA;64520;USA;M;Management
9685;Murray;Charles;Acapulco;Guerrero;69150;Mexico;F;Professional
9686;Bradley;Kathryn;Pomona;CA;88184;USA;M;Management
9687;Brush;Walter;Marysville;WA;85268;USA;M;Professional
9688;Eads;Antonia;Altadena;CA;70464;USA;M;Management
9689;Cienfuegus;Bernadette;Fremont;CA;74182;USA;M;Skilled Manual
9690;Elliott;Michael;Renton;WA;82162;USA;M;Manual
9691;Kamley;Brradley;Ballard;WA;84277;USA;M;Professional
9692;Vigil;Susan;Portland;OR;74503;USA;F;Manual
9693;Vigil;Rita;Santa Cruz;CA;42780;USA;M;Professional
9694;Reinboldt;Olga;Long Beach;CA;25461;USA;M;Management
9695;Bowers;Evelyn;La Cruz;Sinaloa;58898;Mexico;F;Manual
9696;Aiello;Bonnie;W. Linn;OR;80448;USA;M;Professional
9697;Beaty;George;Yakima;WA;80047;USA;F;Manual
9698;McNay;Evelynn;Yakima;WA;67758;USA;M;Professional
9699;Veregas;Antamine;Lynnwood;WA;72282;USA;M;Skilled Manual
9700;Tilton;Larry;Mill Valley;CA;86392;USA;M;Professional
9701;Casey;Susan;Ladner;BC;91022;Canada;M;Manual
9702;Carzino;Derek;Sooke;BC;11057;Canada;F;Manual
9703;Bryan;William;Chula Vista;CA;80848;USA;M;Manual
9704;Waggoner;Herbert;Lincoln Acres;CA;66044;USA;F;Management
9705;Riggs;Joseph;Langford;BC;29982;Canada;F;Professional
9706;Wright;Rafael;Beverly Hills;CA;53355;USA;M;Professional
9707;Buffington;James;Langford;BC;53855;Canada;M;Manual
9708;Lovett;Jeff;Metchosin;BC;70373;Canada;F;Management
9709;Lanum;Sherea;Haney;BC;38650;Canada;M;Management
9710;Paul;Glen;Newport Beach;CA;94037;USA;M;Manual
9711;Chavez;Dorothy;Santa Cruz;CA;28476;USA;F;Manual
9712;Givens;Lee;Long Beach;CA;76317;USA;F;Management
9713;Clay;Don;Royal Oak;BC;49625;Canada;F;Manual
9714;Boshnack;Bob;Oak Bay;BC;63628;Canada;F;Skilled Manual
9715;Doman;Bradley;Puyallup;WA;30982;USA;F;Professional
9716;Kristel;Ron;Ballard;WA;55970;USA;M;Skilled Manual
9717;Carrillo;Lanette;San Andres;DF;86892;Mexico;M;Professional
9718;King;Chris;Redwood City;CA;69272;USA;M;Professional
9719;Alexander;Mary;W. Linn;OR;76718;USA;F;Skilled Manual
9720;Contois;Robert;Fremont;CA;61914;USA;F;Professional
9721;Radford;Andrew;Seattle;WA;97867;USA;F;Manual
9722;Aguilliar;Marilyn;Torrance;CA;49224;USA;M;Professional
9723;Grenemyer;La Wanda;Guadalajara;Jalisco;96429;Mexico;F;Professional
9724;Stam;Jamie Ann;Victoria;BC;13949;Canada;F;Skilled Manual
9725;Webb;Betsy;Orizaba;Veracruz;54933;Mexico;M;Professional
9726;Smith;Tom;Port Hammond;BC;37613;Canada;M;Clerical
9727;Esquibel;L. Paul;Altadena;CA;71051;USA;M;Management
9728;Perkins;Doris;Spokane;WA;92600;USA;M;Manual
9729;Solari;Florence;Mexico City;Mexico;92200;Mexico;M;Professional
9730;Bolender;James;San Carlos;CA;79911;USA;M;Manual
9731;Debekker;Billie;Daly City;CA;45672;USA;F;Manual
9732;Castandeda;Amy;Sooke;BC;98544;Canada;M;Professional
9733;Williams;Ruth;Arcadia;CA;41752;USA;M;Skilled Manual
9734;Collier;Juanita;Olympia;WA;23209;USA;F;Professional
9735;Cramer;Shih-yin;Shawnee;BC;20294;Canada;M;Skilled Manual
9736;Butler;Ralph;Burien;WA;54892;USA;M;Professional
9737;Pool;Lydia;Torrance;CA;41442;USA;F;Manual
9738;Kern;Tara;N. Vancouver;BC;91799;Canada;F;Manual
9739;Batuello;Bryan;San Carlos;CA;93914;USA;M;Skilled Manual
9740;Beers;Mary;Concord;CA;82042;USA;M;Manual
9741;Boss;Christina;Richmond;CA;75480;USA;M;Management
9742;Dutton;Robert;Burlingame;CA;58160;USA;F;Skilled Manual
9743;Burgh;Michael;Orizaba;Veracruz;65306;Mexico;F;Professional
9744;Toevs;Kristy;West Covina;CA;14148;USA;M;Skilled Manual
9745;Parente;Jack;Tacoma;WA;13748;USA;M;Professional
9746;Lafoe;Charles;Edmonds;WA;14592;USA;F;Manual
9747;Ashley;Arjeet;Corvallis;OR;39927;USA;M;Skilled Manual
9748;Sundstrom;Edward;La Jolla;CA;20092;USA;F;Professional
9749;Dunn;Julie;Richmond;BC;24723;Canada;F;Professional
9750;Conklin;Aaron;Newton;BC;43756;Canada;M;Manual
9751;Clark;Deborah;Coronado;CA;14549;USA;M;Management
9752;Trau;Carolyn;Tacoma;WA;98743;USA;F;Professional
9753;Verhaus;Bertha;Oregon City;OR;35697;USA;F;Management
9754;Heaton;Clarice;Acapulco;Guerrero;86054;Mexico;F;Manual
9755;Meyer;Jennifer;Ladner;BC;88169;Canada;M;Management
9756;Saver;Kathy;Oak Bay;BC;56892;Canada;F;Manual
9757;Brown;Denyse;National City;CA;18475;USA;F;Skilled Manual
9758;Baer;Roy;Marysville;WA;73863;USA;F;Manual
9759;Towery;Eva;Kirkland;WA;83012;USA;F;Management
9760;Kubitschek;Pauline;Albany;OR;29851;USA;F;Skilled Manual
9761;Dawson;Lee;Spring Valley;CA;29450;USA;F;Manual
9762;Digennaro;Irene;Langley;BC;17161;Canada;M;Clerical
9763;Sturhe;Frances;San Francisco;CA;81922;USA;M;Professional
9764;Williams;Ida;Burlingame;CA;35795;USA;M;Management
9765;Brown;Lillie;Sooke;BC;66717;Canada;M;Management
9766;Beyer;Hana;Camacho;Zacatecas;85751;Mexico;F;Management
9767;Small;Joshua;Kirkland;WA;56543;USA;M;Professional
9768;Kimbell;Andrea;Daly City;CA;41739;USA;F;Professional
9769;Schranz;Darleen;Spring Valley;CA;77692;USA;F;Skilled Manual
9770;Nordstrom;Debra;Glendale;CA;29050;USA;M;Manual
9771;Womack;Julie;Santa Fe;DF;31165;Mexico;M;Skilled Manual
9772;Rice;Victor;Los Angeles;CA;21391;USA;M;Manual
9773;Wagar;Codileigh;Issaquah;WA;87052;USA;M;Skilled Manual
9774;Newman;Lena;Newton;BC;69733;Canada;M;Professional
9775;Buchanan;Patricia;Beverly Hills;CA;41712;USA;F;Management
9776;OMalley;Bonnie;Edmonds;WA;25720;USA;F;Professional
9777;Kahler;Gregory;Tixapan;DF;25320;Mexico;M;Professional
9778;Wilcox;Roberto;Tixapan;DF;13031;Mexico;M;Professional
9779;Sosine;Richard;Lakewood;CA;77792;USA;M;Skilled Manual
9780;Doe;William;Redmond;WA;31665;USA;M;Skilled Manual
9781;Ujdur;M. Jennifer;Port Orchard;WA;36295;USA;F;Professional
9782;Burks;Ella;Marysville;WA;55329;USA;F;Skilled Manual
9783;Wong;William;Langford;BC;26121;Canada;M;Manual
9784;Martin;Bonnie;Oak Bay;BC;11317;Canada;F;Manual
9785;Lambuth;Keith;Edmonds;WA;73562;USA;M;Management
9786;Berg;Bruce;Imperial Beach;CA;97626;USA;F;Professional
9787;Anaya;Johnny;Woodburn;OR;99741;USA;M;Professional
9788;McGhee;John;Lebanon;OR;17261;USA;F;Management
9789;Lafayette;Mary;Pomona;CA;84537;USA;F;Manual
9790;Carmichael;Chris;Merida;Yucatan;13308;Mexico;F;Professional
9791;Lane;Jerome;Issaquah;WA;20454;USA;F;Manual
9792;Germ;Jason;Torrance;CA;68295;USA;F;Professional
9793;Bokinskie;Anju;Everett;WA;41603;USA;F;Manual
9794;Chang;Susan;Sedro Woolley;WA;55606;USA;F;Professional
9795;Spicer;Claud;Beaverton;OR;94074;USA;M;Professional
9796;Cosgrove;Marilyn;Santa Fe;DF;47947;Mexico;F;Professional
9797;Lenorovitz;John;Spokane;WA;78870;USA;F;Skilled Manual
9798;Gallagher;Dyana;Burnaby;BC;97904;Canada;M;Skilled Manual
9799;Weintraub;Stephen;Vancouver;BC;68696;Canada;M;Skilled Manual
9800;Thatcher;Geneva;Everett;WA;53891;USA;M;Skilled Manual
9801;Williams;Mary;Milwaukie;OR;89844;USA;F;Professional
9802;Beaulieu;Vance;Metchosin;BC;41202;Canada;F;Skilled Manual
9803;Kenney;Wanda;Imperial Beach;CA;43317;USA;M;Manual
9804;Low;Henry;El Cajon;CA;59836;USA;M;Professional
9805;Mallozzi;Ellen;Fremont;CA;28112;USA;F;Professional
9806;Brink;Marion;Santa Anita;DF;57208;Mexico;M;Professional
9807;Wellner;Phyllis;West Covina;CA;90645;USA;F;Manual
9808;Lund;Lonnie;N. Vancouver;BC;13196;Canada;M;Manual
9809;White;Claudette;Palo Alto;CA;12795;USA;F;Professional
9810;Steffy;Delbert;Lemon Grove;CA;99505;USA;M;Manual
9811;Disch;Florence;Camacho;Zacatecas;65267;Mexico;F;Manual
9812;Davidson;Mary;Woodburn;OR;19140;USA;F;Professional
9813;Geer;Harriet;Redmond;WA;23770;USA;F;Skilled Manual
9814;Walsh;Keith;San Gabriel;CA;42804;USA;M;Professional
9815;Miner;Ann;Spokane;WA;39888;USA;M;Professional
9816;Whitmer;Reinhold;Bellflower;CA;25084;USA;F;Manual
9817;Ward;Ryan;San Jose;CA;61037;USA;M;Skilled Manual
9818;Whyte;Siobhan;Bellingham;WA;12395;USA;F;Management
9819;Berg;Forrest;Hidalgo;Zacatecas;14510;Mexico;M;Professional
9820;Vukelich;Christy;Camacho;Zacatecas;47362;Mexico;F;Management
9821;Boggs;Barbara;Redwood City;CA;72012;USA;M;Professional
9822;Romig;Joy;Richmond;BC;54692;Canada;M;Professional
9823;Sulkind;Veronica;Albany;OR;33931;USA;F;Management
9824;Farbo;Judith;Tixapan;DF;55480;Mexico;M;Professional
9825;Cammarota;Jason;Salem;OR;55080;USA;F;Management
9826;Clado;Natalie;Salem;OR;42791;USA;M;Professional
9827;Chambers;Rhonda;Everett;WA;81259;USA;M;Manual
9828;Porter;Janice;San Carlos;CA;61425;USA;M;Skilled Manual
9829;Triner;Margaret;Sooke;BC;66055;Canada;M;Professional
9830;Carpenter;Sally;San Andres;DF;85089;Mexico;F;Manual
9831;Beerbaum;Dan;Redmond;WA;55881;USA;F;Manual
9832;Gamblin;M.;El Cajon;CA;41077;USA;M;Manual
9833;Benton;Jarrell;Santa Anita;DF;77030;Mexico;M;Manual
9834;Doyle;Kerry;San Jose;CA;28387;USA;F;Manual
9835;Tye;Christy;Langley;BC;30502;Canada;F;Professional
9836;Travierso;Connor;Ladner;BC;47021;Canada;M;Manual
9837;Staples;Tony;Puyallup;WA;15298;USA;M;Manual
9838;Stormer;Sheree;Arcadia;CA;70685;USA;F;Professional
9839;Stonehocker;Casey;Redwood City;CA;32192;USA;M;Management
9840;Alumbaugh;Nancy;Burbank;CA;51060;USA;M;Skilled Manual
9841;Zocchi;Douglas;Shawnee;BC;24368;Canada;F;Skilled Manual
9842;Allen;Kristin;Shawnee;BC;38371;Canada;F;Clerical
9843;Turner;W. Malcolm;Burnaby;BC;76839;Canada;F;Professional
9844;Bodnar;Paula;Merida;Yucatan;30712;Mexico;F;Professional
9845;Wall;Mildred;Guadalajara;Jalisco;61635;Mexico;M;Professional
9846;Ready;James;National City;CA;80668;USA;F;Professional
9847;Wilkinson;William;Tlaxiaco;Oaxaca;51461;Mexico;F;Manual
9848;Stehlin;Donna;San Andres;DF;36656;Mexico;M;Management
9849;Lorenzen;Christine;Richmond;BC;72609;Canada;M;Manual
9850;Slominski;Barry;Issaquah;WA;23967;USA;M;Manual
9851;Bell;Marla;Bremerton;WA;26082;USA;M;Skilled Manual
9852;Rich;Robert;Imperial Beach;CA;42601;USA;M;Manual
9853;Reynolds;Gary;Colma;CA;83584;USA;M;Manual
9854;Chao;D.;San Andres;DF;66265;Mexico;M;Management
9855;Carr;Karen;Downey;CA;99702;USA;F;Manual
9856;Spellman;Lynette;Langley;BC;46930;Canada;M;Skilled Manual
9857;Beecher;Nordyn;Lincoln Acres;CA;46529;USA;M;Management
9858;Villamar;Lawrence;National City;CA;34241;USA;F;Skilled Manual
9859;Russo;Genevieve;Metchosin;BC;99001;Canada;M;Professional
9860;Fritz;Joy;Beaverton;OR;52874;USA;F;Manual
9861;Schwalm;Martin;El Cajon;CA;57504;USA;M;Manual
9862;Burks;Burt;Altadena;CA;76538;USA;M;Management
